,pokemon,id,form,rank,move,raito
2539,アマージョ,763,0,7,とんぼがえり,22.7
2540,アマージョ,763,0,8,こうごうせい,17.4
2541,アマージョ,763,0,9,こうそくスピン,13.4
2542,アマージョ,763,0,10,ちょうはつ,12.1
2543,ヤレユータン,765,0,1,サイコキネシス,54.2
2544,ヤレユータン,765,0,2,きあいだま,42.6
2545,ヤレユータン,765,0,3,あくび,31.3
2546,ヤレユータン,765,0,4,イカサマ,27.6
2547,ヤレユータン,765,0,5,テラバースト,22.7
2548,ヤレユータン,765,0,6,サイコショック,21.1
2549,ヤレユータン,765,0,7,トリックルーム,20.4
2550,ヤレユータン,765,0,8,リフレクター,19.5
2551,ヤレユータン,765,0,9,１０まんボルト,17.6
2552,ヤレユータン,765,0,10,シャドーボール,14.9
2553,ナゲツケサル,766,0,1,はたきおとす,55.3
2554,ナゲツケサル,766,0,2,インファイト,54.2
2555,ナゲツケサル,766,0,3,とんぼがえり,43.2
2556,ナゲツケサル,766,0,4,アイアンヘッド,42.1
2557,ナゲツケサル,766,0,5,ドレインパンチ,36.3
2558,ナゲツケサル,766,0,6,じしん,32.2
2559,ナゲツケサル,766,0,7,ビルドアップ,13.2
2560,ナゲツケサル,766,0,8,いわなだれ,13.0
2561,ナゲツケサル,766,0,9,なげつける,11.8
2562,ナゲツケサル,766,0,10,ダストシュート,11.3
2563,スナバァ,769,0,1,みちづれ,71.4
2564,スナバァ,769,0,2,のろい,71.4
2565,スナバァ,769,0,3,かたくなる,42.9
2566,スナバァ,769,0,4,すいとる,42.9
2567,スナバァ,769,0,5,すなじごく,28.6
2568,スナバァ,769,0,6,すなあつめ,28.6
2569,スナバァ,769,0,7,ナイトヘッド,28.6
2570,スナバァ,769,0,8,てっぺき,28.6
2571,スナバァ,769,0,9,たくわえる,14.3
2572,スナバァ,769,0,10,のみこむ,14.3
2573,シロデスナ,770,0,1,すなあつめ,75.8
2574,シロデスナ,770,0,2,だいちのちから,67.3
2575,シロデスナ,770,0,3,シャドーボール,58.3
2576,シロデスナ,770,0,4,ギガドレイン,36.5
2577,シロデスナ,770,0,5,のろい,27.1
2578,シロデスナ,770,0,6,てっぺき,17.2
2579,シロデスナ,770,0,7,ステルスロック,12.8
2580,シロデスナ,770,0,8,すなじごく,12.7
2581,シロデスナ,770,0,9,ヘドロばくだん,10.6
2582,シロデスナ,770,0,10,トリック,9.7
2583,ネッコアラ,775,0,1,ふいうち,61.3
2584,ネッコアラ,775,0,2,じしん,57.4
2585,ネッコアラ,775,0,3,アイススピナー,40.9
2586,ネッコアラ,775,0,4,つるぎのまい,30.0
2587,ネッコアラ,775,0,5,こうそくスピン,29.4
2588,ネッコアラ,775,0,6,うたう,27.5
2589,ネッコアラ,775,0,7,なげつける,20.2
2590,ネッコアラ,775,0,8,あくび,16.4
2591,ネッコアラ,775,0,9,じゃれつく,15.6
2592,ネッコアラ,775,0,10,ばかぢから,13.5
2593,ミミッキュ,778,0,1,じゃれつく,91.8
2594,ミミッキュ,778,0,2,かげうち,88.2
2595,ミミッキュ,778,0,3,つるぎのまい,70.4
2596,ミミッキュ,778,0,4,シャドークロー,57.7
2597,ミミッキュ,778,0,5,ドレインパンチ,26.9
2598,ミミッキュ,778,0,6,のろい,16.8
2599,ミミッキュ,778,0,7,いたみわけ,7.0
2600,ミミッキュ,778,0,8,みがわり,6.8
2601,ミミッキュ,778,0,9,みちづれ,5.0
2602,ミミッキュ,778,0,10,トリック,4.6
2603,ハギギシリ,779,0,1,サイコファング,95.5
2604,ハギギシリ,779,0,2,かみくだく,67.2
2605,ハギギシリ,779,0,3,こおりのキバ,56.7
2606,ハギギシリ,779,0,4,アクアジェット,51.2
2607,ハギギシリ,779,0,5,ウェーブタックル,50.5
2608,ハギギシリ,779,0,6,アクアブレイク,11.8
2609,ハギギシリ,779,0,7,どくどくのキバ,10.1
2610,ハギギシリ,779,0,8,つるぎのまい,9.3
2611,ハギギシリ,779,0,9,テラバースト,7.9
2612,ハギギシリ,779,0,10,ひかりのかべ,5.3
2613,ホシガリス,819,0,1,ほおばる,87.5
2614,ホシガリス,819,0,2,かみつく,50.0
2615,ホシガリス,819,0,3,いかりのまえば,50.0
2616,ホシガリス,819,0,4,たいあたり,50.0
2617,ホシガリス,819,0,5,しっぽをふる,50.0
2618,ホシガリス,819,0,6,カウンター,50.0
2619,ホシガリス,819,0,7,ゲップ,37.5
2620,ホシガリス,819,0,8,マッドショット,12.5
2621,ホシガリス,819,0,9,どろぼう,12.5
2622,ヨクバリス,820,0,1,ボディプレス,53.3
2623,ヨクバリス,820,0,2,じしん,40.7
2624,ヨクバリス,820,0,3,ほおばる,38.0
2625,ヨクバリス,820,0,4,どろぼう,35.6
2626,ヨクバリス,820,0,5,はらだいこ,31.5
2627,ヨクバリス,820,0,6,のしかかり,31.5
2628,ヨクバリス,820,0,7,カウンター,28.8
2629,ヨクバリス,820,0,8,たくわえる,25.7
2630,ヨクバリス,820,0,9,いかりのまえば,19.6
2631,ヨクバリス,820,0,10,かみくだく,19.6
2632,ココガラ,821,0,1,ついばむ,88.9
2633,ココガラ,821,0,2,みだれづき,88.9
2634,ココガラ,821,0,3,つめとぎ,88.9
2635,ココガラ,821,0,4,ちょうはつ,66.7
2636,ココガラ,821,0,5,つけあがる,22.2
2637,ココガラ,821,0,6,にらみつける,11.1
2638,ココガラ,821,0,7,つつく,11.1
2639,アオガラス,822,0,1,ドリルくちばし,100.0
2640,アオガラス,822,0,2,つめとぎ,100.0
2641,アオガラス,822,0,3,ついばむ,75.0
2642,アオガラス,822,0,4,みだれづき,75.0
2643,アオガラス,822,0,5,ちょうはつ,25.0
2644,アオガラス,822,0,6,からげんき,25.0
2645,アーマーガア,823,0,1,はねやすめ,97.2
2646,アーマーガア,823,0,2,ボディプレス,81.8
2647,アーマーガア,823,0,3,てっぺき,69.3
2648,アーマーガア,823,0,4,とんぼがえり,53.0
2649,アーマーガア,823,0,5,ちょうはつ,42.5
2650,アーマーガア,823,0,6,アイアンヘッド,19.0
2651,アーマーガア,823,0,7,ブレイブバード,14.0
2652,アーマーガア,823,0,8,ドリルくちばし,7.5
2653,アーマーガア,823,0,9,ビルドアップ,5.7
2654,アーマーガア,823,0,10,つけあがる,4.5
2655,カムカメ,833,0,1,アクアブレイク,100.0
2656,カムカメ,833,0,2,カウンター,100.0
2657,カムカメ,833,0,3,かみくだく,56.3
2658,カムカメ,833,0,4,こおりのキバ,56.3
2659,カムカメ,833,0,5,くらいつく,31.3
2660,カムカメ,833,0,6,のしかかり,31.3
2661,カムカメ,833,0,7,あまごい,12.5
2662,カムカメ,833,0,8,いえき,12.5
2663,カジリガメ,834,0,1,アクアブレイク,69.4
2664,カジリガメ,834,0,2,からをやぶる,62.9
2665,カジリガメ,834,0,3,ロックブラスト,50.2
2666,カジリガメ,834,0,4,じしん,36.7
2667,カジリガメ,834,0,5,アイススピナー,27.4
2668,カジリガメ,834,0,6,もろはのずつき,22.0
2669,カジリガメ,834,0,7,こおりのキバ,20.8
2670,カジリガメ,834,0,8,かみくだく,19.1
2671,カジリガメ,834,0,9,くらいつく,14.6
2672,カジリガメ,834,0,10,つるぎのまい,13.9
2673,トロッゴン,838,0,1,ステルスロック,58.6
2674,トロッゴン,838,0,2,おにび,57.2
2675,トロッゴン,838,0,3,ボディプレス,42.5
2676,トロッゴン,838,0,4,てっぺき,42.1
2677,トロッゴン,838,0,5,ほのおのうず,30.5
2678,トロッゴン,838,0,6,がんせきふうじ,27.7
2679,トロッゴン,838,0,7,こうそくスピン,19.6
2680,トロッゴン,838,0,8,ねむる,16.1
2681,トロッゴン,838,0,9,えんまく,14.7
2682,トロッゴン,838,0,10,ヘビーボンバー,11.2
2683,セキタンザン,839,0,1,パワージェム,34.1
2684,セキタンザン,839,0,2,ステルスロック,32.2
2685,セキタンザン,839,0,3,かえんほうしゃ,31.7
2686,セキタンザン,839,0,4,テラバースト,28.7
2687,セキタンザン,839,0,5,ボディプレス,26.6
2688,セキタンザン,839,0,6,ロックブラスト,25.3
2689,セキタンザン,839,0,7,おにび,21.8
2690,セキタンザン,839,0,8,ヒートスタンプ,18.0
2691,セキタンザン,839,0,9,じしん,17.8
2692,セキタンザン,839,0,10,ヘビーボンバー,16.3
2693,カジッチュ,840,0,1,おどろかす,100.0
2694,カジッチュ,840,0,2,からにこもる,76.2
2695,カジッチュ,840,0,3,ふいうち,23.8
2696,カジッチュ,840,0,4,まるくなる,23.8
2697,カジッチュ,840,0,5,ころがる,23.8
2698,アップリュー,841,0,1,Ｇのちから,88.1
2699,アップリュー,841,0,2,ふいうち,54.2
2700,アップリュー,841,0,3,りゅうのまい,43.2
2701,アップリュー,841,0,4,テラバースト,41.7
2702,アップリュー,841,0,5,ドラゴンダイブ,38.1
2703,アップリュー,841,0,6,げきりん,37.0
2704,アップリュー,841,0,7,とんぼがえり,18.4
2705,アップリュー,841,0,8,つばめがえし,13.3
2706,アップリュー,841,0,9,くさわけ,10.3
2707,アップリュー,841,0,10,タネマシンガン,8.1
2708,タルップル,842,0,1,りんごさん,90.2
2709,タルップル,842,0,2,じこさいせい,72.8
2710,タルップル,842,0,3,やどりぎのタネ,59.9
2711,タルップル,842,0,4,てっぺき,47.6
2712,タルップル,842,0,5,りゅうせいぐん,21.9
2713,タルップル,842,0,6,ボディプレス,19.6
2714,タルップル,842,0,7,リサイクル,16.4
2715,タルップル,842,0,8,ドわすれ,13.3
2716,タルップル,842,0,9,みがわり,9.4
2717,タルップル,842,0,10,テラバースト,8.8
2718,スナヘビ,843,0,1,ちいさくなる,100.0
2719,スナヘビ,843,0,2,まきつく,61.9
2720,スナヘビ,843,0,3,ステルスロック,61.9
2721,スナヘビ,843,0,4,すなかけ,61.9
2722,スナヘビ,843,0,5,じならし,38.1
2723,スナヘビ,843,0,6,すなじごく,23.8
2724,スナヘビ,843,0,7,へびにらみ,23.8
2725,スナヘビ,843,0,8,ずつき,14.3
2726,スナヘビ,843,0,9,ぶんまわす,14.3
2727,サダイジャ,844,0,1,へびにらみ,82.5
2728,サダイジャ,844,0,2,ステルスロック,58.7
2729,サダイジャ,844,0,3,じしん,37.5
2730,サダイジャ,844,0,4,がんせきふうじ,33.0
2731,サダイジャ,844,0,5,ちいさくなる,32.9
2732,サダイジャ,844,0,6,すなじごく,29.7
2733,サダイジャ,844,0,7,ボディプレス,27.0
2734,サダイジャ,844,0,8,じならし,13.7
2735,サダイジャ,844,0,9,とぐろをまく,12.8
2736,サダイジャ,844,0,10,ねむる,7.5
2737,サシカマス,846,0,1,アクアブレイク,75.0
2738,サシカマス,846,0,2,インファイト,75.0
2739,サシカマス,846,0,3,ドリルライナー,75.0
2740,サシカマス,846,0,4,かみくだく,75.0
2741,サシカマス,846,0,5,こうそくいどう,25.0
2742,サシカマス,846,0,6,みだれづき,25.0
2743,サシカマス,846,0,7,アクアジェット,25.0
2744,サシカマス,846,0,8,かみつく,25.0
2745,カマスジョー,847,0,1,インファイト,84.7
2746,カマスジョー,847,0,2,アクアブレイク,78.9
2747,カマスジョー,847,0,3,アクアジェット,57.7
2748,カマスジョー,847,0,4,じごくづき,42.3
2749,カマスジョー,847,0,5,こおりのキバ,25.1
2750,カマスジョー,847,0,6,どくづき,21.1
2751,カマスジョー,847,0,7,サイコファング,18.7
2752,カマスジョー,847,0,8,ドリルライナー,18.3
2753,カマスジョー,847,0,9,たきのぼり,16.1
2754,カマスジョー,847,0,10,かみくだく,14.0
2755,エレズン,848,0,1,ほっぺすりすり,100.0
2756,エレズン,848,0,2,なみだめ,91.3
2757,エレズン,848,0,3,じたばた,89.9
2758,エレズン,848,0,4,がむしゃら,87.0
2759,エレズン,848,0,5,ゲップ,10.1
2760,エレズン,848,0,6,こらえる,8.7
2761,エレズン,848,0,7,あまえる,8.7
2762,エレズン,848,0,8,ようかいえき,2.9
2763,エレズン,848,0,9,アンコール,1.4
2764,ストリンダー,849,0,1,ばくおんぱ,94.3
2765,ストリンダー,849,0,2,オーバードライブ,86.3
2766,ストリンダー,849,0,3,ほっぺすりすり,68.9
2767,ストリンダー,849,0,4,たたりめ,47.0
2768,ストリンダー,849,0,5,ボルトチェンジ,18.6
2769,ストリンダー,849,0,6,ヘドロばくだん,16.2
2770,ストリンダー,849,0,7,ギアチェンジ,14.5
2771,ストリンダー,849,0,8,アシッドボム,10.7
2772,ストリンダー,849,0,9,バークアウト,8.4
2773,ストリンダー,849,0,10,アンコール,6.7
2774,ストリンダー,849,1,1,ばくおんぱ,92.9
2775,ストリンダー,849,1,2,オーバードライブ,84.0
2776,ストリンダー,849,1,3,ほっぺすりすり,75.1
2777,ストリンダー,849,1,4,たたりめ,48.2
2778,ストリンダー,849,1,5,ヘドロばくだん,20.2
2779,ストリンダー,849,1,6,ボルトチェンジ,19.4
2780,ストリンダー,849,1,7,アシッドボム,14.2
2781,ストリンダー,849,1,8,バークアウト,10.1
2782,ストリンダー,849,1,9,アンコール,6.3
2783,ストリンダー,849,1,10,どくどく,5.7
2784,ヤバチャ,854,0,1,ふいうち,81.6
2785,ヤバチャ,854,0,2,ギガドレイン,44.7
2786,ヤバチャ,854,0,3,わるだくみ,42.1
2787,ヤバチャ,854,0,4,あやしいひかり,36.8
2788,ヤバチャ,854,0,5,イカサマ,36.8
2789,ヤバチャ,854,0,6,トリック,36.8
2790,ヤバチャ,854,0,7,スキルスワップ,28.9
2791,ヤバチャ,854,0,8,シャドーボール,15.8
2792,ヤバチャ,854,0,9,あまいかおり,15.8
2793,ヤバチャ,854,0,10,からをやぶる,15.8
2794,ポットデス,855,0,1,からをやぶる,87.3
2795,ポットデス,855,0,2,アシストパワー,70.3
2796,ポットデス,855,0,3,シャドーボール,70.2
2797,ポットデス,855,0,4,テラバースト,44.9
2798,ポットデス,855,0,5,ちからをすいとる,41.1
2799,ポットデス,855,0,6,バトンタッチ,30.2
2800,ポットデス,855,0,7,みがわり,11.2
2801,ポットデス,855,0,8,めいそう,9.4
2802,ポットデス,855,0,9,ふいうち,9.4
2803,ポットデス,855,0,10,ギガドレイン,8.8
2804,ミブリム,856,0,1,マジカルフレイム,54.5
2805,ミブリム,856,0,2,さきおくり,54.5
2806,ミブリム,856,0,3,おさきにどうぞ,54.5
2807,ミブリム,856,0,4,ほっぺすりすり,54.5
2808,ミブリム,856,0,5,トリックルーム,27.3
2809,ミブリム,856,0,6,トリック,27.3
2810,ミブリム,856,0,7,スキルスワップ,27.3
2811,ミブリム,856,0,8,サイコキネシス,27.3
2812,ミブリム,856,0,9,ねんりき,18.2
2813,ミブリム,856,0,10,なかよくする,18.2
2814,テブリム,857,0,1,ほっぺすりすり,70.4
2815,テブリム,857,0,2,めいそう,50.9
2816,テブリム,857,0,3,バトンタッチ,39.4
2817,テブリム,857,0,4,いやしのねがい,37.3
2818,テブリム,857,0,5,マジカルフレイム,31.8
2819,テブリム,857,0,6,リフレクター,28.7
2820,テブリム,857,0,7,トリックルーム,27.6
2821,テブリム,857,0,8,サイコキネシス,21.4
2822,テブリム,857,0,9,ギガドレイン,20.0
2823,テブリム,857,0,10,ひかりのかべ,15.5
2824,ブリムオン,858,0,1,マジカルシャイン,77.5
2825,ブリムオン,858,0,2,トリックルーム,68.5
2826,ブリムオン,858,0,3,マジカルフレイム,64.6
2827,ブリムオン,858,0,4,サイコキネシス,52.2
2828,ブリムオン,858,0,5,サイコショック,24.6
2829,ブリムオン,858,0,6,ギガドレイン,21.7
2830,ブリムオン,858,0,7,ドレインキッス,15.0
2831,ブリムオン,858,0,8,いやしのねがい,11.0
2832,ブリムオン,858,0,9,シャドーボール,10.9
2833,ブリムオン,858,0,10,ほっぺすりすり,10.7
2834,ベロバー,859,0,1,ひかりのかべ,57.4
2835,ベロバー,859,0,2,リフレクター,57.4
2836,ベロバー,859,0,3,ねこだまし,48.9
2837,ベロバー,859,0,4,すてゼリフ,39.4
2838,ベロバー,859,0,5,イカサマ,38.3
2839,ベロバー,859,0,6,ちょうはつ,24.5
2840,ベロバー,859,0,7,でんじは,23.4
2841,ベロバー,859,0,8,トリック,23.4
2842,ベロバー,859,0,9,いばる,14.9
2843,ベロバー,859,0,10,ふいうち,12.8
2844,ギモー,860,0,1,ひかりのかべ,90.5
2845,ギモー,860,0,2,イカサマ,84.0
2846,ギモー,860,0,3,すてゼリフ,57.8
2847,ギモー,860,0,4,ちょうはつ,50.4
2848,ギモー,860,0,5,リフレクター,48.9
2849,ギモー,860,0,6,でんじは,36.7
2850,ギモー,860,0,7,ねこだまし,5.1
2851,ギモー,860,0,8,ゆびをふる,4.4
2852,ギモー,860,0,9,ふいうち,3.5
2853,ギモー,860,0,10,ひやみず,2.7
2854,オーロンゲ,861,0,1,ソウルクラッシュ,72.3
2855,オーロンゲ,861,0,2,リフレクター,69.3
2856,オーロンゲ,861,0,3,ひかりのかべ,66.9
2857,オーロンゲ,861,0,4,すてゼリフ,50.2
2858,オーロンゲ,861,0,5,ちょうはつ,42.7
2859,オーロンゲ,861,0,6,ふいうち,21.2
2860,オーロンゲ,861,0,7,でんじは,17.6
2861,オーロンゲ,861,0,8,トリック,15.6
2862,オーロンゲ,861,0,9,イカサマ,8.7
2863,オーロンゲ,861,0,10,じゃれつく,6.4
2864,タイレーツ,870,0,1,はいすいのじん,79.5
2865,タイレーツ,870,0,2,インファイト,59.5
2866,タイレーツ,870,0,3,アイアンヘッド,44.3
2867,タイレーツ,870,0,4,テラバースト,36.0
2868,タイレーツ,870,0,5,であいがしら,24.6
2869,タイレーツ,870,0,6,いわなだれ,18.5
2870,タイレーツ,870,0,7,かわらわり,17.5
2871,タイレーツ,870,0,8,メガホーン,16.7
2872,タイレーツ,870,0,9,ボディプレス,12.8
2873,タイレーツ,870,0,10,てっぺき,12.6
2874,バチンウニ,871,0,1,おきみやげ,80.5
2875,バチンウニ,871,0,2,ふいうち,48.8
2876,バチンウニ,871,0,3,びりびりちくちく,46.4
2877,バチンウニ,871,0,4,どくびし,33.1
2878,バチンウニ,871,0,5,でんじは,31.1
2879,バチンウニ,871,0,6,まきびし,28.5
2880,バチンウニ,871,0,7,ひやみず,20.7
2881,バチンウニ,871,0,8,ほうでん,13.8
2882,バチンウニ,871,0,9,なみのり,11.8
2883,バチンウニ,871,0,10,どくづき,10.8
2884,ユキハミ,872,0,1,むしのていこう,100.0
2885,ユキハミ,872,0,2,こなゆき,90.0
2886,ユキハミ,872,0,3,むしのさざめき,30.0
2887,ユキハミ,872,0,4,ミラーコート,22.5
2888,ユキハミ,872,0,5,こごえるかぜ,7.5
2889,ユキハミ,872,0,6,とびつく,7.5
2890,ユキハミ,872,0,7,ねごと,2.5
2891,ユキハミ,872,0,8,からげんき,2.5
2892,ユキハミ,872,0,9,ねむる,2.5
2893,モスノウ,873,0,1,ちょうのまい,91.6
2894,モスノウ,873,0,2,テラバースト,83.9
2895,モスノウ,873,0,3,れいとうビーム,73.5
2896,モスノウ,873,0,4,むしのさざめき,43.1
2897,モスノウ,873,0,5,ギガドレイン,41.0
2898,モスノウ,873,0,6,みがわり,30.0
2899,モスノウ,873,0,7,ふぶき,13.6
2900,モスノウ,873,0,8,まとわりつく,2.8
